["Jack Ryan: Shadow Recruit (2014)", "The Hangover Part III (2013)"]	[0.7661880237223194, 0.5107920158148795, 0.9712893538690693, 0.019436345966958212, 20, 116, 933]
["Jack the Giant Slayer (2013)", "Percy Jackson: Sea of Monsters (2013)"]	[0.7495063336811869, 0.6053705002809586, 0.9843683962562375, 0.06930693069306931, 42, 406, 242]
["Jack the Giant Slayer (2013)", "Red (2010)"]	[0.8940768448529494, 0.5215448261642205, 0.9883769217575368, 0.02626641651031895, 14, 406, 141]
["Kick-Ass (2010)", "Kick-Ass 2 (2013)"]	[0.7565069976518044, 0.6556393979648971, 0.9922866962565667, 0.08655126498002663, 65, 159, 657]
["Kick-Ass (2010)", "Star Trek Into Darkness (2013)"]	[0.6875920761216333, 0.5625753350086091, 0.9893436532435644, 0.02461706783369803, 45, 159, 1714]
["Kick-Ass 2 (2013)", "Lovelace (2013)"]	[0.7117035504704612, 0.5337776628528459, 0.9857185701973029, 0.040376850605652756, 30, 657, 116]
["Kick-Ass 2 (2013)", "Wreck-It Ralph (2012)"]	[0.7057568542252006, 0.5336210361214931, 0.9878508238299358, 0.0287569573283859, 31, 657, 452]
["Kick-Ass 2 (2013)", "Zombieland (2009)"]	[0.8206099398622182, 0.5275349613399974, 0.9919917058993173, 0.024324324324324326, 18, 657, 101]
["Kick-Ass 2 (2013)", "The Amazing Spider-Man (2012)"]	[0.7427655709404025, 0.5031637738628533, 0.9883855487157502, 0.02464788732394366, 21, 657, 216]
["Kill Bill: Vol. 1 (2003)", "Kill Bill: Vol. 2 (2004)"]	[0.8410653140299218, 0.6541619109121614, 0.9947520934474329, 0.35353535353535354, 35, 78, 56]
["Kill Bill: Vol. 2 (2004)", "Man of Steel (2013)"]	[0.9150137953386313, 0.5490082772031787, 0.9949837147652297, 0.0063532401524777635, 15, 56, 2320]
["Killing Season (2013)", "Pain & Gain (2013)"]	[0.7038426729775282, 0.5710421686421455, 0.9760045991532263, 0.058503401360544216, 43, 130, 648]
["Killing Season (2013)", "Trance (2013)"]	[0.7656218870496494, 0.5104145913664329, 0.9823387664394515, 0.03115264797507788, 20, 130, 532]
["Killing Season (2013)", "The Hobbit: An Unexpected Journey (2012)"]	[0.8467307423039858, 0.5080384453823915, 0.9917556641851657, 0.023622047244094488, 15, 130, 520]
["Law Abiding Citizen (2009)", "Prisoners (2013)"]	[0.7965868656654054, 0.5015546931967367, 0.9935169231977243, 0.012546125461254613, 17, 61, 1311]
["Lawless (2012)", "This Is the End (2013)"]	[0.6516838766218039, 0.5001294867097565, 0.9853089951717022, 0.027545909849749584, 33, 203, 1028]
["Lincoln (2012)", "The Internship (2013)"]	[0.7345689507483087, 0.5713314061375735, 0.9851074042557953, 0.04257907542579075, 35, 302, 555]
["Lo imposible (2012)", "Red 2 (2013)"]	[0.8169542193831075, 0.525184855317712, 0.9935079211445654, 0.024489795918367346, 18, 330, 423]
["Lo imposible (2012)", "Thor: The Dark World (2013)"]	[0.6492230752876441, 0.5049512807792788, 0.9918342109051063, 0.027450980392156862, 35, 330, 980]
["Looper (2012)", "Seven Psychopaths (2012)"]	[0.7498662710981091, 0.5623997033235818, 0.98874494789418, 0.04926108374384237, 30, 327, 312]
["Looper (2012)", "Trance (2013)"]	[0.6906001903613849, 0.5039514902637132, 0.986673086932786, 0.03245192307692308, 27, 327, 532]
["Lovelace (2013)", "The Call (2013)"]	[0.8231594156114957, 0.6120928987880353, 0.9908304688884826, 0.04965753424657534, 29, 116, 497]
["Lovelace (2013)", "The Conjuring (2013)"]	[0.6202170753605017, 0.5233081573354234, 0.9864216969696712, 0.04017857142857143, 54, 116, 1282]
["Lovelace (2013)", "Pain & Gain (2013)"]	[0.6481788189810841, 0.5072703800721527, 0.9787580765644415, 0.04945054945054945, 36, 116, 648]
["Man of Steel (2013)", "Turbo (2013)"]	[0.6563050009412956, 0.5732284185436632, 0.9830953481499182, 0.02845360824742268, 69, 2320, 174]
["Man of Steel (2013)", "Safe Haven (2013)"]	[0.5852159206168768, 0.5120639305397672, 0.9710056001009789, 0.028455284552845527, 70, 2320, 210]
["Mandela: Long Walk to Freedom (2013)", "The Butler (2013)"]	[0.7672578893466319, 0.5115052595644212, 0.9862091578869508, 0.05221932114882506, 20, 75, 328]
["Monsters University (2013)", "The Lord of the Rings: The Fellowship of the Ring (2001)"]	[0.8912887717070579, 0.5484853979735741, 0.9888846932081304, 0.01791713325867861, 16, 790, 119]
["Much Ado About Nothing (2012)", "Pacific Rim (2013)"]	[0.7663171452130866, 0.5108780968087243, 0.9786595282164814, 0.013708019191226868, 20, 59, 1420]
["Mud (2012)", "Nebraska (2013)"]	[0.7875318975606743, 0.5159691742638901, 0.9938922055205981, 0.036053130929791274, 19, 479, 67]
["No se Aceptan Devoluciones (2013)", "Now You See Me (2013)"]	[0.8080024137031343, 0.6008223076254076, 0.991605804643898, 0.014215686274509804, 29, 94, 1975]
["Now You See Me (2013)", "The Lord of the Rings: The Fellowship of the Ring (2001)"]	[0.8057222908076147, 0.5755159220054391, 0.9898626514686221, 0.01208313194780087, 25, 1975, 119]
["Now You See Me (2013)", "The Internship (2013)"]	[0.5855094669141359, 0.5616111213258037, 0.9799333681465524, 0.10239651416122005, 235, 1975, 555]
["Now You See Me (2013)", "Taken 2 (2012)"]	[0.6545803953059285, 0.5436345655930592, 0.9791749392517154, 0.022833178005591797, 49, 1975, 220]
["Now You See Me (2013)", "Stuck in Love (2012)"]	[0.658672738271987, 0.5185296024694366, 0.9840484959998689, 0.01828966880869995, 37, 1975, 85]
["Now You See Me (2013)", "The Odd Life of Timothy Green (2012)"]	[0.8043406286915059, 0.5170761184445396, 0.992236216519533, 0.008964143426294821, 18, 1975, 51]
["Now You See Me (2013)", "The Croods (2013)"]	[0.5359273642725129, 0.5030483848692913, 0.9798756498341933, 0.06743058616130454, 153, 1975, 447]
["Oblivion (2013)", "Zodiac (2007)"]	[0.8493384531156616, 0.5347686556654165, 0.9951098918507589, 0.010698552548772814, 17, 1538, 68]
["Oblivion (2013)", "Thor (2011)"]	[0.6543022588010953, 0.5234418070408763, 0.98592997234156, 0.02399520095980804, 40, 1538, 169]
["Oblivion (2013)", "People Like Us (2012)"]	[0.802583347971661, 0.5159464379817821, 0.996311359615683, 0.011356466876971609, 18, 1538, 65]
["Ocean's Eleven (2001)", "Ocean's Thirteen (2007)"]	[0.824478704418741, 0.549652469612494, 0.9931409122901445, 0.3076923076923077, 20, 56, 29]
["Olympus Has Fallen (2013)", "Safe Haven (2013)"]	[0.7288569500784837, 0.6073807917320698, 0.9816910389999774, 0.038461538461538464, 50, 1140, 210]
["Olympus Has Fallen (2013)", "The Smurfs 2 (2013)"]	[0.7463659677138627, 0.5643254877836522, 0.9800591483544585, 0.02526487367563162, 31, 1140, 118]
["Olympus Has Fallen (2013)", "The Call (2013)"]	[0.5747252048129323, 0.5396809850072657, 0.9783200804315119, 0.10384356035064059, 154, 1140, 497]
["Olympus Has Fallen (2013)", "Stuck in Love (2012)"]	[0.8639992728260374, 0.5316918602006384, 0.9936010428842018, 0.013234077750206782, 16, 1140, 85]
["Olympus Has Fallen (2013)", "White House Down (2013)"]	[0.5575651071482376, 0.5303668092385675, 0.973952905607729, 0.11789600967351874, 195, 1140, 709]
["Olympus Has Fallen (2013)", "Taken 2 (2012)"]	[0.6458366914116573, 0.5239807119000239, 0.9845311647131681, 0.032649962034927864, 43, 1140, 220]
["Olympus Has Fallen (2013)", "The Big Wedding (2013)"]	[0.6517634389795719, 0.5239666862384794, 0.9765015787503509, 0.033144704931285365, 41, 1140, 138]
["Olympus Has Fallen (2013)", "The Family (2013)"]	[0.5713237455678364, 0.5007899498187208, 0.9723265993512046, 0.051226551226551224, 71, 1140, 317]
["Oz the Great and Powerful (2013)", "Red Dawn (2012)"]	[0.6754220173378341, 0.5219170133974173, 0.9692966808002078, 0.03369672943508424, 34, 866, 177]
["Oz the Great and Powerful (2013)", "Parental Guidance (2012)"]	[0.804141490143368, 0.5063113086087873, 0.9936258011944401, 0.018458197611292075, 17, 866, 72]
["Oz the Great and Powerful (2013)", "The Mortal Instruments: City of Bones (2013)"]	[0.604818980686476, 0.5056683281149226, 0.9737800246772297, 0.045495093666369314, 51, 866, 306]
["Pacific Rim (2013)", "Riddick (2013)"]	[0.5625181911085945, 0.5269157739498227, 0.963338991415013, 0.0853517877739331, 148, 1420, 462]
["Parker (2013)", "The Amazing Spider-Man (2012)"]	[0.9280741032880695, 0.5062222381571287, 0.9947759602975231, 0.024193548387096774, 12, 292, 216]
["Parker (2013)", "The Call (2013)"]	[0.5906845037443126, 0.5038191355466195, 0.9765605673281159, 0.07934336525307797, 58, 292, 497]
["Percy Jackson & the Olympians: The Lightning Thief (2010)", "Percy Jackson: Sea of Monsters (2013)"]	[0.887153359862929, 0.600974856681339, 0.9934717455635727, 0.07835820895522388, 21, 47, 242]
["Percy Jackson: Sea of Monsters (2013)", "White House Down (2013)"]	[0.6974648169945962, 0.6124081319952551, 0.9737009845065665, 0.08191126279863481, 72, 242, 709]
["Percy Jackson: Sea of Monsters (2013)", "Red 2 (2013)"]	[0.6941036351081029, 0.5839284549322136, 0.9822315181414565, 0.08660130718954248, 53, 242, 423]
["Percy Jackson: Sea of Monsters (2013)", "Warm Bodies (2013)"]	[0.7591424387592485, 0.5593681127699726, 0.9852845880973002, 0.039603960396039604, 28, 242, 493]
["Percy Jackson: Sea of Monsters (2013)", "The Mortal Instruments: City of Bones (2013)"]	[0.6507988564658357, 0.5564801816157146, 0.9689200810942377, 0.12065439672801637, 59, 242, 306]
["Pitch Black (2000)", "The Chronicles of Riddick (2004)"]	[0.8445363858451158, 0.5630242572300772, 0.9950687633799495, 0.21739130434782608, 20, 61, 51]
["Pitch Perfect (2012)", "Silver Linings Playbook (2012)"]	[0.6119302701467516, 0.5064250511559324, 0.9869786606333514, 0.038678485092667206, 48, 241, 1048]
["Pitch Perfect (2012)", "This Is 40 (2012)"]	[0.6736746584219457, 0.5009375665188828, 0.9875959470718163, 0.06016597510373444, 29, 241, 270]
["Planes (2013)", "Thor: The Dark World (2013)"]	[0.7755705847243448, 0.5405491954139373, 0.9676850952453757, 0.021616541353383457, 23, 107, 980]
["Planes (2013)", "The Lone Ranger (2013)"]	[0.6880137824330476, 0.5020641115051968, 0.9757485940445251, 0.034526854219948847, 27, 107, 702]
["Planes (2013)", "The Internship (2013)"]	[0.7382303681325506, 0.5000915397026955, 0.9799311401957167, 0.0327613104524181, 21, 107, 555]
["Prisoners (2013)", "The Town (2010)"]	[0.7499999999999999, 0.5080645161290321, 0.9954354345109695, 0.015317286652078774, 21, 1311, 81]
["Pulp Fiction (1994)", "The Departed (2006)"]	[0.7505539286236667, 0.5003692857491111, 0.9962694273268395, 0.052770448548812667, 20, 204, 195]
["R.I.P.D. (2013)", "The Purge (2013)"]	[0.6408756839824712, 0.5663552556124164, 0.9588869850074402, 0.09595959595959595, 76, 350, 518]
["R.I.P.D. (2013)", "The Lone Ranger (2013)"]	[0.613113850129081, 0.5558134903039332, 0.9674055681967216, 0.10157068062827225, 97, 350, 702]
["R.I.P.D. (2013)", "The Bling Ring (2013)"]	[0.6920423371128354, 0.5272703520859697, 0.9718541264490919, 0.04938271604938271, 32, 350, 330]
["R.I.P.D. (2013)", "Turbo (2013)"]	[0.6469488759887044, 0.5225356306062613, 0.9644873857071706, 0.08713692946058091, 42, 350, 174]
["R.I.P.D. (2013)", "Riddick (2013)"]	[0.5677713242287001, 0.5039767934164866, 0.9571941594913402, 0.1077762619372442, 79, 350, 462]
["Raiders of the Lost Ark (1981)", "Star Wars: Episode V - The Empire Strikes Back (1980)"]	[0.939604830658456, 0.5125117258137032, 0.995798932422497, 0.11009174311926606, 12, 58, 63]
["Red Dawn (2012)", "This Is 40 (2012)"]	[0.787056215053708, 0.5156575202076018, 0.9765715903397552, 0.04439252336448598, 19, 177, 270]
["Riddick (2013)", "The Chronicles of Riddick (2004)"]	[0.789076364767037, 0.5260509098446913, 0.9870124357813821, 0.04056795131845842, 20, 462, 51]
["Riddick (2013)", "The Family (2013)"]	[0.5969782351150443, 0.5091873181863613, 0.9604210393380492, 0.08044382801664356, 58, 462, 317]
["Runner Runner (2013)", "jOBS (2013)"]	[0.6575956663613666, 0.5532154018595623, 0.9761881240493245, 0.06760204081632654, 53, 253, 584]
["Runner Runner (2013)", "The Hangover Part III (2013)"]	[0.6297324031668273, 0.5457680827445837, 0.9743609570002161, 0.05798394290811775, 65, 253, 933]
["Rush (2013)", "Senna (2010)"]	[0.9200846306477355, 0.5200478347139375, 0.9981221646522056, 0.011393514460999123, 13, 1101, 53]
["Rush (2013)", "Thor (2011)"]	[0.7446065727554217, 0.5119170187693525, 0.9801988370270263, 0.017628205128205128, 22, 1101, 169]
["Safe Haven (2013)", "Wreck-It Ralph (2012)"]	[0.8851890455481504, 0.5690501007095253, 0.9913417147169153, 0.027950310559006212, 18, 210, 452]
["Safe Haven (2013)", "The Heat (2013)"]	[0.6600957326636827, 0.5331542456129745, 0.9784379969867838, 0.052763819095477386, 42, 210, 628]
["Safe Haven (2013)", "We're the Millers (2013)"]	[0.6369721752013523, 0.5325505071355568, 0.975389678553222, 0.043256997455470736, 51, 210, 1020]
["Safe Haven (2013)", "The Company You Keep (2012)"]	[0.8921659864621759, 0.5042677314786211, 0.9878183698145565, 0.041935483870967745, 13, 210, 113]
["Savages (2012)", "Total Recall (2012)"]	[0.7697667591268098, 0.5131778394178732, 0.9829451942460007, 0.06493506493506493, 20, 153, 175]
["Sherlock Holmes (2009)", "Sherlock Holmes: A Game of Shadows (2011)"]	[0.8194349259449886, 0.5784246536082273, 0.9944399454518129, 0.21621621621621623, 24, 57, 78]
["Short Term 12 (2013)", "The Bling Ring (2013)"]	[0.8621023779458495, 0.5172614267675097, 0.9825552753978022, 0.03836317135549872, 15, 76, 330]
["Shutter Island (2010)", "The Departed (2006)"]	[0.7541832524901514, 0.5323646488165775, 0.9954881617269832, 0.07407407407407407, 24, 153, 195]
["Side Effects (2013)", "The Kings of Summer (2013)"]	[0.6625905792884319, 0.5009831209253998, 0.9747890498211168, 0.03766707168894289, 31, 675, 179]
["Star Trek (2009)", "Thor: The Dark World (2013)"]	[0.729648751946052, 0.5744043366383814, 0.9922194971143512, 0.032034632034632034, 37, 212, 980]
["Star Trek (2009)", "Star Trek Into Darkness (2013)"]	[0.5880353007872176, 0.5447974110234516, 0.9939695455720176, 0.07, 126, 212, 1714]
["Star Trek Into Darkness (2013)", "The Avengers (2012)"]	[0.6153740041996228, 0.5299053925052308, 0.9887801217273344, 0.032908704883227176, 62, 1714, 232]
["Star Wars (1977)", "Star Wars: Episode V - The Empire Strikes Back (1980)"]	[0.8661101172155113, 0.7193117922637298, 0.9963563624064101, 0.47572815533980584, 49, 89, 63]
["Star Wars: Episode I - The Phantom Menace (1999)", "Star Wars: Episode II - Attack of the Clones (2002)"]	[0.8487010082033603, 0.6822890458105445, 0.9871669514435503, 0.5394736842105263, 41, 62, 55]
["Star Wars: Episode II - Attack of the Clones (2002)", "Star Wars: Episode III - Revenge of the Sith (2005)"]	[0.651623558364736, 0.5238542331951799, 0.9784425761593961, 0.5694444444444444, 41, 55, 58]
["Stuck in Love (2012)", "The Great Gatsby (2013)"]	[0.7872194652438833, 0.5248129768292555, 0.9898982097292172, 0.012987012987012988, 20, 85, 1475]
["Superbad (2007)", "This Is the End (2013)"]	[0.7421467642769799, 0.5102259004404237, 0.9853161398479048, 0.02042711234911792, 22, 71, 1028]
["Taken (2008)", "Taken 2 (2012)"]	[0.8471487984547795, 0.658893509909273, 0.9928805119621383, 0.12367491166077739, 35, 98, 220]
["Taken (2008)", "The Hunger Games: Catching Fire (2013)"]	[0.8789953869989584, 0.5273972321993751, 0.9961593936771063, 0.010940919037199124, 15, 98, 1288]
["Texas Chainsaw 3D (2013)", "The Last Exorcism Part II (2013)"]	[0.767291737841781, 0.5197782740218516, 0.9565599135087504, 0.13291139240506328, 21, 111, 68]
["The Amazing Spider-Man (2012)", "Wreck-It Ralph (2012)"]	[0.816046773624357, 0.5610321568667455, 0.992539991044733, 0.034055727554179564, 22, 216, 452]
["The Amazing Spider-Man (2012)", "The Conjuring (2013)"]	[0.6987955927764159, 0.5362849898051564, 0.9879316111593109, 0.022525597269624574, 33, 216, 1282]
["The Amazing Spider-Man (2012)", "Thor: The Dark World (2013)"]	[0.6695325017782588, 0.5062318915884396, 0.985658754037567, 0.026609442060085836, 31, 216, 980]
["The Amazing Spider-Man (2012)", "Warm Bodies (2013)"]	[0.742323160913658, 0.5028640767479619, 0.9882740793836667, 0.030523255813953487, 21, 216, 493]
["The Avengers (2012)", "Thor: The Dark World (2013)"]	[0.7874910164545463, 0.580256538440192, 0.9950054854286965, 0.02364864864864865, 28, 232, 980]
["The Avengers (2012)", "The Expendables 2 (2012)"]	[0.8094657931378367, 0.5203708670171808, 0.9900859124133713, 0.05421686746987952, 18, 232, 118]
["The Avengers (2012)", "The Hunger Games (2012)"]	[0.6725566026626997, 0.5197028293302679, 0.9836829742536847, 0.059233449477351915, 34, 232, 376]
["The Bourne Identity (2002)", "The Bourne Supremacy (2004)"]	[0.7023825509519307, 0.526786913213948, 0.996854957736222, 0.4918032786885246, 30, 52, 39]
["The Bourne Legacy (2012)", "The Wolverine (2013)"]	[0.7976544209940968, 0.6279407143996081, 0.9907201661776276, 0.02863777089783282, 37, 162, 1167]
["The Bourne Legacy (2012)", "Thor: The Dark World (2013)"]	[0.7562624686228219, 0.5041749790818812, 0.9926572774069221, 0.017825311942959002, 20, 162, 980]
["The Bourne Supremacy (2004)", "The Bourne Ultimatum (2007)"]	[0.7032552396306281, 0.5023251711647344, 0.9956593844383297, 0.390625, 25, 39, 50]
["The Butler (2013)", "The Conjuring (2013)"]	[0.6663358583368576, 0.5786600875030605, 0.9837908846887335, 0.042746113989637305, 66, 328, 1282]
["The Butler (2013)", "World War Z (2013)"]	[0.5781865196754445, 0.5215015667660873, 0.9804165097307322, 0.04, 92, 328, 2064]
["The Butler (2013)", "The Internship (2013)"]	[0.6064791454638976, 0.5131746615463749, 0.9770400638197596, 0.06642512077294686, 55, 328, 555]
["The Butler (2013)", "The Call (2013)"]	[0.6306825039522072, 0.5093974070383211, 0.981407581582025, 0.05363984674329502, 42, 328, 497]
["The Cabin in the Woods (2011)", "The World's End (2013)"]	[0.6778195303672435, 0.5083646477754327, 0.9802713207460724, 0.03754693366708386, 30, 209, 620]
["The Call (2013)", "jOBS (2013)"]	[0.6309167075059504, 0.5182530097370307, 0.9848619789175197, 0.044444444444444446, 46, 497, 584]
["The Croods (2013)", "The Smurfs 2 (2013)"]	[0.7666394648614351, 0.51109297657429, 0.9711939276085866, 0.03669724770642202, 20, 447, 118]
["The Croods (2013)", "Wreck-It Ralph (2012)"]	[0.6260604216675689, 0.5056641867314979, 0.987355974359881, 0.049008168028004666, 42, 447, 452]
["The Family (2013)", "The Hobbit: The Desolation of Smaug (2013)"]	[0.567034731467992, 0.5033229638873187, 0.9846562103399173, 0.05493741307371349, 79, 317, 1200]
["The Fast and the Furious (2001)", "The Fast and the Furious: Tokyo Drift (2006)"]	[0.7855481868596011, 0.5321455459371491, 0.9898566152786258, 0.3, 21, 49, 42]
["The Frozen Ground (2013)", "White House Down (2013)"]	[0.6590987108569015, 0.5392625816101921, 0.9797206728096145, 0.05461165048543689, 45, 160, 709]
["The Frozen Ground (2013)", "The Purge (2013)"]	[0.6843694347057803, 0.5132770760293353, 0.9617884409676242, 0.046296296296296294, 30, 160, 518]
["The Godfather (1972)", "The Godfather: Part II (1974)"]	[0.7574851166606907, 0.6492729571377349, 0.9953452879006004, 0.28846153846153844, 60, 176, 92]
["The Guilt Trip (2012)", "The Hangover Part III (2013)"]	[0.6972576171560242, 0.535104682933693, 0.9818848765869316, 0.0322265625, 33, 124, 933]
["The Hangover (2009)", "The Hangover Part II (2011)"]	[0.7530750416169094, 0.6185973556138898, 0.9874493253402139, 0.27218934911242604, 46, 115, 100]
["The Hangover Part III (2013)", "The Last Stand (2013)"]	[0.6048176315486972, 0.5301487881476235, 0.9792430263296061, 0.06173913043478261, 71, 933, 288]
["The Hobbit: An Unexpected Journey (2012)", "The Hobbit: The Desolation of Smaug (2013)"]	[0.6409713171554982, 0.5805023249710172, 0.9926488357893982, 0.059113300492610835, 96, 520, 1200]
["The Hobbit: An Unexpected Journey (2012)", "X-Men: First Class (2011)"]	[0.838206303873316, 0.538846909632846, 0.9952083721076378, 0.029173419773095625, 18, 520, 115]
["The Host (2013)", "The Mortal Instruments: City of Bones (2013)"]	[0.705985628811211, 0.5525104921131216, 0.9732140461938739, 0.06217616580310881, 36, 309, 306]
["The Host (2013)", "The World's End (2013)"]	[0.7198004220719866, 0.5252597674579361, 0.9685741971562121, 0.02993348115299335, 27, 309, 620]
["The Host (2013)", "Warm Bodies (2013)"]	[0.5961998072367749, 0.5072147613805399, 0.9678115043664994, 0.07651006711409396, 57, 309, 493]
["The Hunger Games (2012)", "The Hunger Games: Catching Fire (2013)"]	[0.7252328212069978, 0.6488925242378402, 0.9929687786195542, 0.05383153894870171, 85, 376, 1288]
["The Last Exorcism Part II (2013)", "The Purge (2013)"]	[0.7751543284677874, 0.5471677612713793, 0.9591973437383134, 0.042704626334519574, 24, 68, 518]
["The Last Stand (2013)", "The Wolverine (2013)"]	[0.5916823827118562, 0.515825666979567, 0.9791086889064214, 0.049026676279740444, 68, 288, 1167]
["The Last Stand (2013)", "We're the Millers (2013)"]	[0.6103900358026234, 0.5033040646091808, 0.9832629205655021, 0.03727200634417129, 47, 288, 1020]
["The Lord of the Rings: The Fellowship of the Ring (2001)", "The Lord of the Rings: The Return of the King (2003)"]	[0.7597847504022267, 0.6611114061941453, 0.9958187142198002, 0.41875, 67, 119, 108]
["The Lord of the Rings: The Fellowship of the Ring (2001)", "The Lord of the Rings: The Two Towers (2002)"]	[0.7104419366269114, 0.6227330555618605, 0.9964139276996022, 0.4965034965034965, 71, 119, 95]
["The Lord of the Rings: The Fellowship of the Ring (2001)", "World War Z (2013)"]	[0.8049887424538703, 0.5813807584389064, 0.9895306063448008, 0.01205377839592026, 26, 119, 2064]
["The Lord of the Rings: The Return of the King (2003)", "The Lord of the Rings: The Two Towers (2002)"]	[0.6837171133914689, 0.5949226830808885, 0.9974512432957393, 0.49264705882352944, 67, 108, 95]
["The Matrix (1999)", "The Matrix Reloaded (2003)"]	[0.7776366596685574, 0.5267861242916034, 0.9916739788693916, 0.19444444444444445, 21, 98, 31]
["The Matrix (1999)", "The Matrix Revolutions (2003)"]	[0.8512519471576727, 0.5238473520970294, 0.9898465465555982, 0.1415929203539823, 16, 98, 31]
["The Matrix Reloaded (2003)", "The Matrix Revolutions (2003)"]	[0.8995911434196592, 0.5783085921983524, 0.9952172856655276, 0.4090909090909091, 18, 31, 31]
["The Twilight Saga: Breaking Dawn - Part 1 (2011)", "The Twilight Saga: Breaking Dawn - Part 2 (2012)"]	[0.9388106820405178, 0.5476395645236354, 0.9956072247028437, 0.11290322580645161, 14, 19, 119]
["The Twilight Saga: New Moon (2009)", "Twilight (2008)"]	[0.9248766191133555, 0.5395113611494574, 0.9912945540171021, 0.3333333333333333, 14, 19, 37]
["The Wolverine (2013)", "White House Down (2013)"]	[0.5545435151654127, 0.5281366811099169, 0.9763433398224431, 0.11933174224343675, 200, 1167, 709]
["Total Recall (2012)", "Wreck-It Ralph (2012)"]	[0.7796619282811574, 0.5689424882051689, 0.9842168735372974, 0.045, 27, 175, 452]
["Transformers (2007)", "Transformers: Dark of the Moon (2011)"]	[0.8019540774937585, 0.5660852311720649, 0.9907871067960482, 0.3116883116883117, 24, 52, 49]
["Transformers: Dark of the Moon (2011)", "Transformers: Revenge of the Fallen (2009)"]	[0.8227602966099191, 0.58077197407759, 0.9853615366963788, 0.375, 24, 49, 39]
["Warm Bodies (2013)", "White House Down (2013)"]	[0.7516865167889026, 0.6527803961587839, 0.9883590496429331, 0.058098591549295774, 66, 493, 709]
["X-Men (2000)", "X-Men: The Last Stand (2006)"]	[0.7591712064353754, 0.5539897992906794, 0.9936810512342165, 0.36, 27, 47, 55]
["X-Men (2000)", "X-Men Origins: Wolverine (2009)"]	[0.7442696882940097, 0.5187334191140068, 0.9933062155153191, 0.26436781609195403, 23, 47, 63]
["X-Men (2000)", "X2 (2003)"]	[0.7144694230258348, 0.5160056944075474, 0.9954803073539776, 0.4, 26, 47, 44]
["X-Men Origins: Wolverine (2009)", "X-Men: The Last Stand (2006)"]	[0.7625669999801592, 0.5507428333190039, 0.9911894139041729, 0.2826086956521739, 26, 63, 55]
