["8 Seconds (1994)", "Titanic (1997)"]	[0.69481049370046277, 0.51196562693718306, 0.9770884272832171, 0.017610062893081761, 28, 72, 1546]
["8 Seconds (1994)", "Lethal Weapon 4 (1998)"]	[0.76121465824573742, 0.50747643883049154, 0.97462091249155813, 0.027739251040221916, 20, 72, 669]
["Absent Minded Professor, The (1961)", "Peter Pan (1953)"]	[0.63799519313345465, 0.57664950148600713, 0.97885049493009268, 0.10681818181818181, 94, 380, 594]
["Absent Minded Professor, The (1961)", "Last Man Standing (1996)"]	[0.73655242478266358, 0.54769282868454472, 0.97863842961279335, 0.047775947281713346, 29, 380, 256]
["Absent Minded Professor, The (1961)", "Harvey (1950)"]	[0.6164534336985058, 0.54034807151350506, 0.98203046818294049, 0.10676691729323308, 71, 380, 356]
["Absent Minded Professor, The (1961)", "Mr. Smith Goes to Washington (1939)"]	[0.64965687321493248, 0.53568198317722504, 0.98767856803346488, 0.065642458100558659, 47, 380, 383]
["Absent Minded Professor, The (1961)", "Shaggy Dog, The (1959)"]	[0.65214001940422794, 0.53356910678527747, 0.97322954347267021, 0.091649694501018328, 45, 380, 156]
["Absent Minded Professor, The (1961)", "Going My Way (1944)"]	[0.81033329397432341, 0.53090802019007399, 0.98635140378007879, 0.044811320754716978, 19, 380, 63]
["Absent Minded Professor, The (1961)", "Son of Flubber (1963)"]	[0.70694791432447757, 0.52567921834384235, 0.97632833459359714, 0.067915690866510545, 29, 380, 76]
["Absent Minded Professor, The (1961)", "Babes in Toyland (1961)"]	[0.6283752406697245, 0.52536290613370407, 0.96754139771163228, 0.10386965376782077, 51, 380, 162]
["Absent Minded Professor, The (1961)", "Kalifornia (1993)"]	[0.76696498884737052, 0.51955692792886388, 0.9845975393075489, 0.032159264931087291, 21, 380, 294]
["Absent Minded Professor, The (1961)", "Cinderella (1950)"]	[0.57277220103778059, 0.51372352051842174, 0.97696763772105355, 0.10000000000000001, 87, 380, 577]
["Absent Minded Professor, The (1961)", "Snow White and the Seven Dwarfs (1937)"]	[0.56686226200985634, 0.50590933061094701, 0.97573164282294844, 0.078301886792452827, 83, 380, 763]
["Absent Minded Professor, The (1961)", "Blue Chips (1994)"]	[0.86431219656009117, 0.50418211466005325, 0.98287318989736305, 0.031746031746031744, 14, 380, 75]
["Absent Minded Professor, The (1961)", "Shop Around the Corner, The (1940)"]	[0.70275688816776727, 0.50196920583411953, 0.98291541087398382, 0.044563279857397504, 25, 380, 206]
["Absent Minded Professor, The (1961)", "Rebel Without a Cause (1955)"]	[0.61449335656984205, 0.50069829053838977, 0.97841120983878216, 0.059620596205962058, 44, 380, 402]
["Air Bud (1997)", "Free Willy (1993)"]	[0.77697485529871368, 0.56114850660462656, 0.96973962586420348, 0.070080862533692723, 26, 112, 285]
["Air Bud (1997)", "Angels in the Outfield (1994)"]	[0.71866292009542221, 0.53899719007156666, 0.9562361216812727, 0.091185410334346503, 30, 112, 247]
["Air Bud (1997)", "Air Bud: Golden Receiver (1998)"]	[0.82525793341258635, 0.5305229571938056, 0.95707322598200339, 0.11042944785276074, 18, 112, 69]
["Air Bud (1997)", "Homeward Bound: The Incredible Journey (1993)"]	[0.7296599691769694, 0.52118569226926392, 0.96714742912332863, 0.077881619937694699, 25, 112, 234]
["Air Bud (1997)", "Sister Act 2: Back in the Habit (1993)"]	[0.70956019498548895, 0.50086601998975688, 0.94669421490969641, 0.082758620689655171, 24, 112, 202]
["Airport '77 (1977)", "Towering Inferno, The (1974)"]	[0.79274679086985866, 0.54501341872302778, 0.97576261255304209, 0.068111455108359129, 22, 79, 266]
["Airport '77 (1977)", "Die Hard: With a Vengeance (1995)"]	[0.84973155357778873, 0.52291172527863927, 0.98983455180622537, 0.018018018018018018, 16, 79, 825]
["Airport '77 (1977)", "Rocky III (1982)"]	[0.86317662828972364, 0.51790597697383411, 0.97515410440367956, 0.032258064516129031, 15, 79, 401]
["Airport '77 (1977)", "Die Hard 2 (1990)"]	[0.74054947902023871, 0.51614054598380277, 0.9718503082736607, 0.019311502938706968, 23, 79, 1135]
["Airport '77 (1977)", "Rocky II (1979)"]	[0.77096175162708969, 0.50511287175567943, 0.96814115566754899, 0.037623762376237622, 19, 79, 445]
["Bound (1996)", "Carnal Knowledge (1971)"]	[0.71621621621621623, 0.52264426588750912, 0.98218266890038186, 0.037974683544303799, 27, 572, 166]
["Bound (1996)", "Lolita (1997)"]	[0.62616591152324708, 0.50802139991508732, 0.98044433920749019, 0.057333333333333333, 43, 572, 221]
["Carnival of Souls (1962)", "Midnight Cowboy (1969)"]	[0.69956108956845242, 0.50523856468832673, 0.97450029955546325, 0.034946236559139782, 26, 107, 663]
["Corruptor, The (1999)", "Hard Rain (1998)"]	[0.85705378839578528, 0.59734051918494124, 0.9852306064196783, 0.067846607669616518, 23, 156, 206]
["Corruptor, The (1999)", "Event Horizon (1997)"]	[0.72697447474431276, 0.54966362724569995, 0.95690650629987795, 0.049759229534510431, 31, 156, 498]
["Corruptor, The (1999)", "Dante's Peak (1997)"]	[0.72513694998599321, 0.51795496427570942, 0.97880448675377241, 0.055309734513274339, 25, 156, 321]
["Corruptor, The (1999)", "Nick of Time (1995)"]	[0.75304316947557337, 0.51012601803183999, 0.96847088924988567, 0.057692307692307696, 21, 156, 229]
["Dunston Checks In (1996)", "Borrowers, The (1997)"]	[0.89070378333793665, 0.57259528928867365, 0.97741210543243939, 0.076595744680851063, 18, 76, 177]
["Dunston Checks In (1996)", "Richie Rich (1994)"]	[0.77807675340668114, 0.54229591904102026, 0.94803975927794826, 0.097457627118644072, 23, 76, 183]
["Dunston Checks In (1996)", "Robin Hood: Men in Tights (1993)"]	[0.81003255208688862, 0.53071098240175463, 0.97687736856157648, 0.044083526682134569, 19, 76, 374]
["Dunston Checks In (1996)", "Antz (1998)"]	[0.83033043145675689, 0.51097257320415812, 0.96052006308184368, 0.022695035460992909, 16, 76, 645]
["E.T. the Extra-Terrestrial (1982)", "River, The (1984)"]	[0.69491465734774926, 0.5018828080844856, 0.98611264052344139, 0.011270047680970958, 26, 2269, 64]
["Fast, Cheap & Out of Control (1997)", "True Romance (1993)"]	[0.84205667350489388, 0.50523400410293628, 0.9879268133416832, 0.018028846153846152, 15, 189, 658]
["GoldenEye (1995)", "Tomorrow Never Dies (1997)"]	[0.67781522303398722, 0.65144108984200333, 0.98130064791398219, 0.16433799068529609, 247, 888, 862]
["GoldenEye (1995)", "World Is Not Enough, The (1999)"]	[0.61101819997844931, 0.57984380202036523, 0.97582070682124633, 0.11892583120204604, 186, 888, 862]
["GoldenEye (1995)", "Man with the Golden Gun, The (1974)"]	[0.58505635008368562, 0.54235150701188373, 0.97601029056040856, 0.1039279869067103, 127, 888, 461]
["GoldenEye (1995)", "Goldfinger (1964)"]	[0.5316140760202217, 0.50272200667129663, 0.97763704609848279, 0.10800744878957169, 174, 888, 897]
["Good Morning, Vietnam (1987)", "Firewalker (1986)"]	[0.86772183127462466, 0.53398266539976902, 0.95248705413117762, 0.01444043321299639, 16, 1082, 42]
["Good Morning, Vietnam (1987)", "Contender, The (2000)"]	[0.61015755753596446, 0.51013172843170806, 0.97607322806433383, 0.035940803382663845, 51, 1082, 388]
["Happiness (1998)", "Twin Falls Idaho (1999)"]	[0.91164722666351294, 0.53179421555371587, 0.99122097514543006, 0.034912718204488775, 14, 320, 95]
["Happiness (1998)", "Your Friends and Neighbors (1998)"]	[0.70987221770572195, 0.52306373936211092, 0.97806907304896096, 0.069825436408977551, 28, 320, 109]
["Happiness (1998)", "Requiem for a Dream (2000)"]	[0.6116980935959937, 0.50246629116813768, 0.97420248977178381, 0.079584775086505188, 46, 320, 304]
["Homeward Bound: The Incredible Journey (1993)", "Incredible Journey, The (1963)"]	[0.85949889141904479, 0.60670509982520815, 0.98753006709830393, 0.079734219269102985, 24, 234, 91]
["Homeward Bound: The Incredible Journey (1993)", "American Tail, An (1986)"]	[0.76371007438021954, 0.6046038088843404, 0.97755873598677878, 0.063333333333333339, 38, 234, 404]
["Homeward Bound: The Incredible Journey (1993)", "Fly Away Home (1996)"]	[0.76110962266561544, 0.60254511794361221, 0.97354115798843732, 0.088785046728971959, 38, 234, 232]
["Homeward Bound: The Incredible Journey (1993)", "Adventures of Milo and Otis, The (1986)"]	[0.80817912469411368, 0.59550040766934687, 0.97624130223774419, 0.075268817204301078, 28, 234, 166]
["Homeward Bound: The Incredible Journey (1993)", "Sister Act (1992)"]	[0.68402992238680727, 0.57002493532233944, 0.97403009573385213, 0.058823529411764705, 50, 234, 666]
["Homeward Bound: The Incredible Journey (1993)", "Tom and Huck (1995)"]	[0.82528207506072671, 0.56738142660424962, 0.98110850887575718, 0.07857142857142857, 22, 234, 68]
["Homeward Bound: The Incredible Journey (1993)", "Rescuers Down Under, The (1990)"]	[0.68878799058426399, 0.55103039246741126, 0.9612322247159345, 0.09237875288683603, 40, 234, 239]
["Homeward Bound: The Incredible Journey (1993)", "Pollyanna (1960)"]	[0.78989342567945453, 0.54305173015462493, 0.97388999028000867, 0.063218390804597707, 22, 234, 136]
["Homeward Bound: The Incredible Journey (1993)", "Fox and the Hound, The (1981)"]	[0.68398255899695126, 0.54148619253925301, 0.96297773139743925, 0.078674948240165632, 38, 234, 287]
["Homeward Bound: The Incredible Journey (1993)", "Lady and the Tramp (1955)"]	[0.62321670602535306, 0.53665883018849847, 0.96306759966944, 0.059845559845559844, 62, 234, 864]
["Homeward Bound: The Incredible Journey (1993)", "Free Willy (1993)"]	[0.62663429676395965, 0.51270078826142151, 0.95001091009790661, 0.0949367088607595, 45, 234, 285]
["Homeward Bound: The Incredible Journey (1993)", "All Dogs Go to Heaven (1989)"]	[0.64905146464896613, 0.50481780583808478, 0.9624196470207782, 0.084541062801932368, 35, 234, 215]
["Homeward Bound: The Incredible Journey (1993)", "Far From Home: The Adventures of Yellow Dog (1995)"]	[0.88627477790381892, 0.50093791794563669, 0.97276747056073931, 0.051383399209486168, 13, 234, 32]
["House of Frankenstein (1944)", "House of Dracula (1945)"]	[0.90346799443097636, 0.61202670590485486, 0.99008163288434248, 0.29999999999999999, 21, 52, 39]
["House of Frankenstein (1944)", "Dracula (1931)"]	[0.85517889118127821, 0.60365568789266699, 0.97873296220509798, 0.090225563909774431, 24, 52, 238]
["House of Frankenstein (1944)", "Wolf Man, The (1941)"]	[0.80396250914274447, 0.56033750637221591, 0.98095896506992053, 0.1411042944785276, 23, 52, 134]
["House of Frankenstein (1944)", "Frankenstein (1931)"]	[0.74193259173086012, 0.55644944379814509, 0.96644099846382225, 0.070093457943925228, 30, 52, 406]
["House of Frankenstein (1944)", "Blob, The (1958)"]	[0.76143207467592433, 0.54992316504372307, 0.96894159641637645, 0.071428571428571425, 26, 52, 338]
["House of Frankenstein (1944)", "Son of Dracula (1943)"]	[0.81801164541450755, 0.54534109694300503, 0.97524166492504305, 0.27027027027027029, 20, 52, 42]
["House of Frankenstein (1944)", "Fog, The (1980)"]	[0.93952969584932011, 0.53103852374091998, 0.98914976934084686, 0.062200956937799042, 13, 52, 170]
["House of Frankenstein (1944)", "Frankenstein Meets the Wolf Man (1943)"]	[0.7710280373831776, 0.52230931564666871, 0.97058823529411775, 0.18584070796460178, 21, 52, 82]
["House of Frankenstein (1944)", "Ghost of Frankenstein, The (1942)"]	[0.79954414095366444, 0.5034166813411961, 0.97623654056040987, 0.25, 17, 52, 33]
["Howards End (1992)", "Remains of the Day, The (1993)"]	[0.59616359154084009, 0.55913479703519786, 0.97862795316073115, 0.19383825417201542, 151, 480, 450]
["Howards End (1992)", "In the Name of the Father (1993)"]	[0.62911417679752002, 0.54409874750055787, 0.97862225417202431, 0.087912087912087919, 64, 480, 312]
["Howards End (1992)", "Dial M for Murder (1954)"]	[0.66877502217089901, 0.52944689255196165, 0.98559603667648177, 0.046285018270401948, 38, 480, 379]
["Howards End (1992)", "Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"]	[0.72868500830819349, 0.52048929164870961, 0.98932807766717745, 0.040783034257748776, 25, 480, 158]
["Howards End (1992)", "Some Kind of Wonderful (1987)"]	[0.67935011917995913, 0.50515778092868757, 0.98636584225952673, 0.042584434654919234, 29, 480, 230]
["Howards End (1992)", "Room with a View, A (1986)"]	[0.55241215313245362, 0.50479041579344908, 0.97961173086507825, 0.11349036402569593, 106, 480, 560]
["Howards End (1992)", "My Man Godfrey (1936)"]	[0.70541180783181245, 0.50386557702272317, 0.98729629956273612, 0.038880248833592534, 25, 480, 188]
["Kolya (1996)", "Close Shave, A (1995)"]	[0.69436507482941356, 0.50669883838903151, 0.98936503258497233, 0.032967032967032968, 27, 189, 657]
["Man Who Knew Too Much, The (1956)", "Man Who Knew Too Much, The (1934)"]	[0.91451023780064455, 0.66047961618935436, 0.99162339346485318, 0.092526690391459068, 26, 179, 128]
["Man Who Knew Too Much, The (1956)", "To Catch a Thief (1955)"]	[0.70328854116135531, 0.59672967128842269, 0.98752740534496031, 0.098939929328621903, 56, 179, 443]
["Man Who Knew Too Much, The (1956)", "Lifeboat (1944)"]	[0.76105538739507861, 0.57543212217676676, 0.97806477049320895, 0.085872576177285317, 31, 179, 213]
["Man Who Knew Too Much, The (1956)", "Mutiny on the Bounty (1935)"]	[0.8255553174379664, 0.5592471505224933, 0.98792553826533236, 0.054830287206266322, 21, 179, 225]
["Man Who Knew Too Much, The (1956)", "Thunderball (1965)"]	[0.70615168635849368, 0.55264045019360375, 0.98290147815482221, 0.065813528336380253, 36, 179, 404]
["Man Who Knew Too Much, The (1956)", "Dial M for Murder (1954)"]	[0.66134372200392821, 0.54731894234807854, 0.98395970505229247, 0.094117647058823528, 48, 179, 379]
["Man Who Knew Too Much, The (1956)", "Shane (1953)"]	[0.77674696866859638, 0.54136909937508237, 0.98245041275084644, 0.049891540130151846, 23, 179, 305]
["Man Who Knew Too Much, The (1956)", "Christmas Carol, A (1938)"]	[0.81691821616415583, 0.53522227955582624, 0.98749581907018169, 0.053672316384180789, 19, 179, 194]
["Man Who Knew Too Much, The (1956)", "Gods and Monsters (1998)"]	[0.78924176339275709, 0.53464764616928706, 0.98719687762885389, 0.028532608695652172, 21, 179, 578]
["Man Who Knew Too Much, The (1956)", "Moonraker (1979)"]	[0.71274240094427255, 0.52998793916368991, 0.97034236119623907, 0.036159600997506237, 29, 179, 652]
["Man Who Knew Too Much, The (1956)", "Blob, The (1958)"]	[0.70375306228042378, 0.52330355913159721, 0.96895303485349638, 0.059426229508196718, 29, 179, 338]
["Man Who Knew Too Much, The (1956)", "Roman Holiday (1953)"]	[0.67556399658030941, 0.51845609039884211, 0.985102934790684, 0.057793345008756568, 33, 179, 425]
["Man Who Knew Too Much, The (1956)", "Around the World in 80 Days (1956)"]	[0.68793028305154047, 0.51153790278191469, 0.97124329118425545, 0.069212410501193311, 29, 179, 269]
["Man Who Knew Too Much, The (1956)", "Third Man, The (1949)"]	[0.61942107623188325, 0.50254917505605623, 0.98010019314098784, 0.069805194805194801, 43, 179, 480]
["Man Who Would Be King, The (1975)", "Dogma (1999)"]	[0.65363970443056985, 0.51154411651088072, 0.97587722407425659, 0.028503562945368172, 36, 310, 989]
["Me, Myself and Irene (2000)", "Me Myself I (2000)"]	[0.74663346337405767, 0.62219455281171476, 0.96010999302490696, 0.071225071225071226, 50, 560, 192]
["Metropolis (1926)", "Battleship Potemkin, The (Bronenosets Potyomkin) (1925)"]	[0.67568227272047854, 0.57631723261452583, 0.97999763972007192, 0.10283687943262411, 58, 388, 234]
["Metropolis (1926)", "Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"]	[0.65730328739321431, 0.55919831912557039, 0.98044648623234909, 0.10017574692442882, 57, 388, 238]
["Metropolis (1926)", "Kid, The (1921)"]	[0.87074686448435279, 0.53584422429806333, 0.98717666660936942, 0.036866359447004608, 16, 388, 62]
["Metropolis (1926)", "Grand Hotel (1932)"]	[0.78258857643132218, 0.53014064855025045, 0.98843891781580184, 0.046563192904656318, 21, 388, 84]
["Metropolis (1926)", "On the Waterfront (1954)"]	[0.59817879385331574, 0.5214892048977624, 0.97998257824235657, 0.081048867699642438, 68, 388, 519]
["Metropolis (1926)", "Notorious (1946)"]	[0.64218267200872703, 0.51374613760698162, 0.98258502293886629, 0.050441361916771753, 40, 388, 445]
["Metropolis (1926)", "Ran (1985)"]	[0.5936367568691765, 0.50633723380017992, 0.9837537678890953, 0.08442503639010189, 58, 388, 357]
["Mrs. Winterbourne (1996)", "Jewel of the Nile, The (1985)"]	[0.71468280464731948, 0.52152528987777369, 0.97014250014533199, 0.035202086049543675, 27, 121, 673]
["Mrs. Winterbourne (1996)", "Footloose (1984)"]	[0.84046962078176979, 0.50428177246906181, 0.97992390778667238, 0.027726432532347505, 15, 121, 435]
["Mummy, The (1999)", "Children of the Damned (1963)"]	[0.66936794317476289, 0.5099946233712479, 0.96028376212804667, 0.028802880288028802, 32, 1007, 136]
["My Favorite Year (1982)", "One False Move (1991)"]	[0.8476723347477928, 0.58277473013910752, 0.99516654557820705, 0.051401869158878503, 22, 302, 148]
["My Favorite Year (1982)", "Pawnbroker, The (1965)"]	[0.77969999949905078, 0.54342727237812638, 0.9920285293352582, 0.052873563218390804, 23, 302, 156]
["My Favorite Year (1982)", "To Be or Not to Be (1942)"]	[0.69986771236771228, 0.52041445278624765, 0.9851579881803233, 0.066820276497695855, 29, 302, 161]
["My Favorite Year (1982)", "Falcon and the Snowman, The (1984)"]	[0.70973553971407688, 0.51791512357513714, 0.98228888598883557, 0.05113636363636364, 27, 302, 253]
["My Favorite Year (1982)", "Nothing in Common (1986)"]	[0.78198539218359364, 0.50270489497516735, 0.99020342040428733, 0.045685279187817257, 18, 302, 110]
["Opposite of Sex, The (1998)", "Hud (1963)"]	[0.75303142885434438, 0.52484008677727034, 0.98576120485340424, 0.026620370370370371, 23, 608, 279]
["Opposite of Sex, The (1998)", "Fabulous Baker Boys, The (1989)"]	[0.61024461544797215, 0.50503002657763207, 0.97002455233055973, 0.052287581699346407, 48, 608, 358]
["Opposite of Sex, The (1998)", "Near Dark (1987)"]	[0.73458281380515955, 0.50502568449104723, 0.98756063451408382, 0.029972752043596729, 22, 608, 148]
["Opposite of Sex, The (1998)", "Children of the Revolution (1996)"]	[0.79619475669004303, 0.50130780976780487, 0.98409153789156456, 0.026438569206842923, 17, 608, 52]
["Passion Fish (1992)", "Rapture, The (1991)"]	[0.77643656891018631, 0.54807287217189626, 0.98932782753854198, 0.088560885608856083, 24, 147, 148]
["Passion Fish (1992)", "Being There (1979)"]	[0.74140372751928285, 0.54629748343526097, 0.98169609216133014, 0.039436619718309862, 28, 147, 591]
["Passion Fish (1992)", "Sixteen Candles (1984)"]	[0.71917488152456965, 0.53938116114342727, 0.98432655619366549, 0.035885167464114832, 30, 147, 719]
["Passion Fish (1992)", "Atlantic City (1980)"]	[0.76371554407986064, 0.51735569115087332, 0.98234815848837453, 0.048837209302325581, 21, 147, 304]
["Passion Fish (1992)", "Joy Luck Club, The (1993)"]	[0.63400115258888268, 0.51437829360984821, 0.97553553258428094, 0.074394463667820071, 43, 147, 474]
["Passion Fish (1992)", "Terms of Endearment (1983)"]	[0.68564776988161613, 0.50984064939915053, 0.98128650002901985, 0.044753086419753084, 29, 147, 530]
["Passion Fish (1992)", "Little Shop of Horrors (1986)"]	[0.6675581757774981, 0.5006686318331236, 0.97769955397560093, 0.028490028490028491, 30, 147, 936]
["Psycho III (1986)", "F/X 2 (1992)"]	[0.8478078067985948, 0.52172788110682755, 0.97239053139330056, 0.048929663608562692, 16, 98, 245]
["Psycho III (1986)", "Amityville II: The Possession (1982)"]	[0.89087080637474791, 0.5035356731683357, 0.98130676292531638, 0.092198581560283682, 13, 98, 56]
["Sesame Street Presents Follow That Bird (1985)", "Muppet Movie, The (1979)"]	[0.73006912944776514, 0.56414432730054576, 0.97435782427300688, 0.042659974905897118, 34, 87, 744]
["Sneakers (1992)", "Name of the Rose, The (1986)"]	[0.63160043531781707, 0.54738704394210813, 0.98077322177873183, 0.048148148148148148, 65, 1091, 324]
["Sneakers (1992)", "Up Close and Personal (1996)"]	[0.66412015227970489, 0.519746206131943, 0.97256749042809021, 0.03015075376884422, 36, 1091, 139]
["Sneakers (1992)", "Suicide Kings (1997)"]	[0.5866865533988751, 0.50846167961235844, 0.96653726593562383, 0.052461662631154156, 65, 1091, 213]
["Stardust Memories (1980)", "Soylent Green (1973)"]	[0.77083333333333348, 0.51388888888888895, 0.97859390714890471, 0.038240917782026769, 20, 121, 422]
["Stardust Memories (1980)", "Towering Inferno, The (1974)"]	[0.79431893037533696, 0.5106335980984309, 0.98450981393125292, 0.04878048780487805, 18, 121, 266]
["Strictly Ballroom (1992)", "Tango Lesson, The (1997)"]	[0.86310193195528462, 0.50347612697391608, 0.99030803370517417, 0.020028612303290415, 14, 676, 37]
["Superstar (1999)", "Encino Man (1992)"]	[0.71183082864379499, 0.51410004290940747, 0.9581497384148423, 0.054166666666666669, 26, 213, 293]
["Superstar (1999)", "Fled (1996)"]	[0.86464734966442003, 0.50437762063757841, 0.9813530149821339, 0.046052631578947366, 14, 213, 105]
["Superstar (1999)", "Serial Mom (1994)"]	[0.696745050758109, 0.50320475888085647, 0.9421432522595995, 0.045138888888888888, 26, 213, 389]
["Terminal Velocity (1994)", "Iron Eagle (1986)"]	[0.77741080705208776, 0.59661759610974174, 0.96724560809779103, 0.087999999999999995, 33, 137, 271]
["Terminal Velocity (1994)", "Drop Zone (1994)"]	[0.82437610324169375, 0.59538274123011214, 0.97354202532402567, 0.10833333333333334, 26, 137, 129]
["Terminal Velocity (1994)", "Money Train (1995)"]	[0.78915886098940236, 0.59186914574205174, 0.97405073332866721, 0.11235955056179775, 30, 137, 160]
["Terminal Velocity (1994)", "Man in the Iron Mask, The (1998)"]	[0.75280192743414731, 0.58171058029002287, 0.96349376075228843, 0.068825910931174086, 34, 137, 391]
["Terminal Velocity (1994)", "Species (1995)"]	[0.68630082530564285, 0.55920807987867194, 0.9571974411693468, 0.068429237947122856, 44, 137, 550]
["Terminal Velocity (1994)", "Freejack (1992)"]	[0.69482243406421684, 0.5558579472513735, 0.96259364328471442, 0.099750623441396513, 40, 137, 304]
["Terminal Velocity (1994)", "Lethal Weapon 4 (1998)"]	[0.64192131498647897, 0.5515098621714819, 0.95192201980735824, 0.081879194630872482, 61, 137, 669]
["Terminal Velocity (1994)", "Demolition Man (1993)"]	[0.6562030095583864, 0.55036381446832405, 0.95734351557219854, 0.071724137931034479, 52, 137, 640]
["Terminal Velocity (1994)", "Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)"]	[0.79739974508569023, 0.54017402086449984, 0.95369127086497696, 0.057220708446866483, 21, 137, 251]
["Terminal Velocity (1994)", "Bulletproof (1996)"]	[0.80928035188898284, 0.53952023459265519, 0.97655789447479513, 0.090497737556561084, 20, 137, 104]
["Terminal Velocity (1994)", "Eraser (1996)"]	[0.64795377915569419, 0.53623761033574691, 0.95466841908620426, 0.087431693989071038, 48, 137, 460]
["Terminal Velocity (1994)", "Disturbing Behavior (1998)"]	[0.80375923005902306, 0.53583948670601533, 0.9705566890905194, 0.071942446043165464, 20, 137, 161]
["Terminal Velocity (1994)", "Net, The (1995)"]	[0.68736893845275138, 0.53462028546325113, 0.96029774025867765, 0.05216095380029806, 35, 137, 569]
["Terminal Velocity (1994)", "Cutthroat Island (1995)"]	[0.83085046789419326, 0.53411815793198136, 0.96577436924266546, 0.067924528301886791, 18, 137, 146]
["Terminal Velocity (1994)", "Twister (1996)"]	[0.6211197756601623, 0.53363811711647746, 0.94927601720741395, 0.051433389544688027, 61, 137, 1110]
["Terminal Velocity (1994)", "Money Talks (1997)"]	[0.8838581136092073, 0.53031486816552431, 0.9727469142278401, 0.080213903743315509, 15, 137, 65]
["Terminal Velocity (1994)", "I Love Trouble (1994)"]	[0.84166666666666667, 0.52993827160493834, 0.96857533999394396, 0.068825910931174086, 17, 137, 127]
["Terminal Velocity (1994)", "Dragonheart (1996)"]	[0.66839503370985964, 0.52618332440988957, 0.96024597897838193, 0.051966292134831463, 37, 137, 612]
["Terminal Velocity (1994)", "Under Siege 2: Dark Territory (1995)"]	[0.68403898971760113, 0.52496015489955439, 0.95858093270016564, 0.10749185667752444, 33, 137, 203]
["Terminal Velocity (1994)", "Dirty Dancing (1987)"]	[0.73493430019104911, 0.52495307156503512, 0.96556408557709428, 0.031289111389236547, 25, 137, 687]
["Terminal Velocity (1994)", "Lost in Space (1998)"]	[0.64764801180551212, 0.52065820556913722, 0.95082094516534366, 0.053735255570117955, 41, 137, 667]
["Terminal Velocity (1994)", "Indecent Proposal (1993)"]	[0.92047818691840422, 0.52027027956257621, 0.99138333105358845, 0.038123167155425221, 13, 137, 217]
["Terminal Velocity (1994)", "Fletch Lives (1989)"]	[0.77958280013262005, 0.51972186675508003, 0.97709219441659079, 0.056338028169014086, 20, 137, 238]
["Terminal Velocity (1994)", "Boiling Point (1993)"]	[0.91874999999999984, 0.51929347826086947, 0.98701298701298679, 0.070270270270270274, 13, 137, 61]
["Terminal Velocity (1994)", "F/X 2 (1992)"]	[0.66392904964521615, 0.51303608381675792, 0.95849739053615379, 0.097701149425287362, 34, 137, 245]
["Terminal Velocity (1994)", "Chain Reaction (1996)"]	[0.66222222222222216, 0.50821705426356589, 0.94618184011352957, 0.096774193548387094, 33, 137, 237]
["Terminal Velocity (1994)", "Gone in 60 Seconds (2000)"]	[0.66565954442059849, 0.50330355797655013, 0.95809757426024267, 0.044927536231884058, 31, 137, 584]
["Terminal Velocity (1994)", "Sixth Sense, The (1999)"]	[0.61268566468868269, 0.50327751027998935, 0.95874435552870363, 0.01803921568627451, 46, 137, 2459]
["Terminal Velocity (1994)", "Air America (1990)"]	[0.67089635732804886, 0.50317226799603665, 0.96031200731573796, 0.072639225181598058, 30, 137, 306]
["Terminal Velocity (1994)", "Batman & Robin (1997)"]	[0.58648027371024314, 0.50148313259281663, 0.92588269536437251, 0.086257309941520463, 59, 137, 606]
["Terminator 2: Judgment Day (1991)", "Gulliver's Travels (1939)"]	[0.67470423627809906, 0.51406037049759923, 0.98661421530309057, 0.011704462326261888, 32, 2649, 117]
["Terminator 2: Judgment Day (1991)", "Nothing to Lose (1994)"]	[0.9013081316940349, 0.50943503095749798, 0.98974359545149471, 0.0048507462686567162, 13, 2649, 44]
["Thomas Crown Affair, The (1968)", "Highlander (1986)"]	[0.62875318293356819, 0.5030025463468546, 0.97195748644012003, 0.040774719673802244, 40, 280, 741]
["Thomas Crown Affair, The (1999)", "Soldier (1998)"]	[0.63176430764701741, 0.53456979877824551, 0.9566599104820791, 0.041540785498489427, 55, 1089, 290]
["Thomas Crown Affair, The (1999)", "Firestorm (1998)"]	[0.7501822821754951, 0.50818799760275468, 0.96559346913988042, 0.018340611353711789, 21, 1089, 77]
["Thomas Crown Affair, The (1999)", "Associate, The (1996)"]	[0.83898296504546799, 0.50338977902728077, 0.98485434481214318, 0.013345195729537367, 15, 1089, 50]
["Thomas Crown Affair, The (1999)", "Thomas Crown Affair, The (1968)"]	[0.57289678406610911, 0.50303132259463235, 0.97380235597915388, 0.055512721665381647, 72, 1089, 280]
["Three Colors: White (1994)", "Three Colors: Blue (1993)"]	[0.70109632017058832, 0.61559676893027271, 0.98591425892601192, 0.19302949061662197, 72, 202, 243]
["Three Colors: White (1994)", "Matewan (1987)"]	[0.8580909853803107, 0.5005530748051813, 0.99103974053315202, 0.038356164383561646, 14, 202, 177]
["Toy Story (1995)", "Toy Story 2 (1999)"]	[0.64149748491434011, 0.63022336391408806, 0.9872659101676764, 0.18014824363519175, 559, 2077, 1585]
["Toy Story (1995)", "Oliver & Company (1988)"]	[0.64646796395718165, 0.56140638975228929, 0.9705711273674742, 0.030626450116009282, 66, 2077, 144]
